Bank	Address	Name	CallingConvention	RegisterInputs	RegisterOutputs	DirectMemoryWrites	Calls
1F	C78C	UpperFixedEngine_Entry_C78C	Direct call from $12:$97DA; Direct call from $12:$9B28; Direct call from $12:$9B9D; Direct call from $12:$9BB7; Direct call from $1C:$B07C; Direct call from $1C:$B1D6; Direct call from $1C:$B453; Direct call from $1C:$B971; Direct call from $1D:$95D2; Direct call from $1E:$8AD7; Direct call from $1E:$8B77; Direct call from $1E:$8BBB; Direct call from $1E:$8CC9; Direct call from $1E:$8CF5; Direct call from $1E:$8F91; Direct call from $1F:$C740; Direct call from $1F:$C772; Direct call from $1F:$D812; Direct call from $1F:$E1A9; Direct call from $1F:$E205; Direct call from $1F:$E20E; Direct call from $1F:$E260; Direct call from $1F:$E269; Direct call from $1F:$E336	A,X,Y	A,P,X,Y	$16	
1F	C7E1	UpperFixedEngine_Entry_C7E1	Direct call from $14:$9F7F	A,X,Y	A,P,X,Y	$0108+Y,$0501,$0507,$BFFF,$FFFF	$FF91
1F	C7FB	UpperFixedEngine_Entry_C7FB	Direct call from $10:$948A; Direct call from $12:$AD0D; Direct call from $13:$AEBC; Direct call from $1F:$C807	A,X	A,P	$00+X,$01+X	
1F	C807	UpperFixedEngine_Entry_C807	Direct call from $1E:$A121	A,X,Y	A,P	$01+X	$C7FB
1F	C813	AddByteToPointer	Direct call from $10:$947A; Direct call from $10:$9A28; Direct call from $11:$8C98; Direct call from $11:$8C9C; Direct call from $11:$AEAC; Direct call from $11:$B7CD; Direct call from $12:$832C; Direct call from $12:$8384; Direct call from $12:$AC36; Direct call from $12:$AC69; Direct call from $12:$ACA2; Direct call from $13:$84F7; Direct call from $13:$84FB; Direct call from $13:$9963; Direct call from $13:$A52D; Direct call from $13:$A5CA; Direct call from $13:$AB1E; Direct call from $13:$B2CE; Direct call from $13:$B3A4; Direct call from $13:$B456; Direct call from $13:$B59E; Direct call from $1E:$9EB5; Direct call from $1F:$C81D	A,X	A,P	$00+X,$01+X	
1F	C81D	AddWordToPointer	Direct call from $10:$8ACB; Direct call from $11:$BA7A; Direct call from $12:$8F32; Direct call from $12:$90A2; Direct call from $12:$AB2A; Direct call from $12:$AB5A; Direct call from $12:$AB7F; Direct call from $12:$BC0D; Direct call from $12:$BC1D; Direct call from $12:$BC26; Direct call from $13:$A0B8; Direct call from $13:$AE60; Direct call from $18:$9C9D; Direct call from $18:$9E2A; Direct call from $1E:$8AB4; Direct call from $1E:$9EBC; Direct call from $1E:$A076; Direct call from $1F:$D401; Direct call from $1F:$D408	A,X,Y	A,P	$01+X	$C813
1F	C827	MultiplyPointerWord	Direct call from $10:$8BD6; Direct call from $10:$A1CC; Direct call from $10:$A6DD; Direct call from $11:$86A7; Direct call from $11:$94DF; Direct call from $11:$982B; Direct call from $11:$990D; Direct call from $11:$9932; Direct call from $11:$99F5; Direct call from $11:$99FC; Direct call from $11:$9C37; Direct call from $11:$9F8B; Direct call from $11:$B7C3; Direct call from $11:$BA73; Direct call from $12:$899A; Direct call from $12:$8F29; Direct call from $12:$9099; Direct call from $12:$9E00; Direct call from $12:$A41A; Direct call from $12:$AD28; Direct call from $12:$BBED; Direct call from $12:$BC04; Direct call from $13:$85DF; Direct call from $13:$8D83; Direct call from $13:$9186; Direct call from $13:$92CF; Direct call from $13:$9ED3; Direct call from $13:$9F4A; Direct call from $13:$B3D1; Direct call from $14:$BD0F; Direct call from $15:$A5F1; Direct call from $15:$A607; Direct call from $15:$AC6F; Direct call from $15:$B621; Direct call from $15:$B681; Direct call from $15:$B69A; Direct call from $17:$80F4; Direct call from $17:$82BB; Direct call from $18:$9B9E; Direct call from $18:$9C94; Direct call from $18:$9CEA; Direct call from $18:$9E21; Direct call from $18:$A1B9; Direct call from $18:$A934; Direct call from $1E:$9EB0; Direct call from $1E:$A06F; Direct call from $1E:$A161; Direct call from $1E:$A6B9; Direct call from $1E:$AE39; Direct call from $1E:$B493; Direct call from $1F:$D3FB	A,X	A,P	$00+X,$01+X,$16,$17,$18	
1F	C851	UpperFixedEngine_Entry_C851	Direct call from $10:$87C5; Direct call from $10:$A27D; Direct call from $10:$A9AD; Direct call from $11:$848E; Direct call from $11:$9937; Direct call from $11:$9996; Direct call from $11:$9A01; Direct call from $11:$B7C8; Direct call from $12:$899F; Direct call from $12:$9E05; Direct call from $12:$A41F; Direct call from $13:$9059; Direct call from $13:$908C; Direct call from $13:$976B; Direct call from $13:$998E; Direct call from $13:$9B60; Direct call from $13:$AD33; Direct call from $13:$ADF3; Direct call from $13:$B2C9; Direct call from $13:$B2EE; Direct call from $14:$A0F3; Direct call from $15:$A07F; Direct call from $15:$A266; Direct call from $15:$A43A; Direct call from $15:$B693; Direct call from $18:$A965	A,X,Y	A,P,Y	$00+X,$01+X,$16,$17,$18,$19	
1F	C888	UpperFixedEngine_Entry_C888	Direct call from $14:$9FCD; Direct call from $14:$9FD3; Direct call from $14:$9FD8; Direct call from $14:$9FDD; Direct call from $14:$9FE2; Direct call from $18:$B7C5	X	A,P	$00+X,$01+X	
1F	C891	UpperFixedEngine_Entry_C891	Direct call from $10:$AC89; Direct call from $10:$ADC6; Direct call from $10:$AF78; Direct call from $10:$B09A; Direct call from $10:$B0A1; Direct call from $11:$987D; Direct call from $11:$AD4B; Direct call from $11:$B310; Direct call from $11:$BE08; Direct call from $12:$91FD; Direct call from $12:$9232; Direct call from $12:$923E; Direct call from $12:$92D7; Direct call from $12:$A8DD; Direct call from $13:$92CA; Direct call from $13:$9ED8; Direct call from $13:$B091; Direct call from $14:$90FB; Direct call from $15:$A06E; Direct call from $15:$A258; Direct call from $15:$A2D8; Direct call from $15:$A31E; Direct call from $15:$A32C; Direct call from $15:$A33E; Direct call from $15:$A38B; Direct call from $15:$A3B7; Direct call from $15:$A426; Direct call from $15:$A42D; Direct call from $15:$A592; Direct call from $15:$A5E4; Direct call from $15:$A5FA; Direct call from $15:$AC62; Direct call from $15:$BEE9; Direct call from $17:$8658; Direct call from $17:$865F; Direct call from $17:$8666; Direct call from $17:$8726; Direct call from $17:$8753; Direct call from $17:$9C6B; Direct call from $17:$A186; Direct call from $17:$A18E; Direct call from $17:$A1E4; Direct call from $17:$A1F1; Direct call from $17:$A1F7; Direct call from $18:$9D06; Direct call from $18:$9DE4; Direct call from $18:$9ED8; Direct call from $18:$9F13; Direct call from $18:$9FA7; Direct call from $18:$A921; Direct call from $1B:$91C8; Direct call from $1D:$8CF3; Direct call from $1D:$8CFA; Direct call from $1D:$9AE2; Direct call from $1D:$A18C; Direct call from $1D:$A3E0; Direct call from $1E:$990B; Direct call from $1E:$B052; Direct call from $1F:$D49A; Direct call from $1F:$D8ED; Direct call from $1F:$DCF3; Direct call from $1F:$DD90	A,Y	A,P,Y	$050D,$16	$C8AD
1F	C8AD	UpperFixedEngine_Entry_C8AD	Direct call from $12:$ACB4; Direct call from $1F:$C897; Direct call from $1F:$C89E	A,Y	A,P,Y	$12,$13,$16	
1F	C8CC	UpperFixedEngine_Entry_C8CC	Direct call from $10:$81E8; Direct call from $10:$8206; Direct call from $12:$872F; Direct call from $12:$9418; Direct call from $15:$9905; Direct call from $15:$9F68; Direct call from $15:$A4C3; Direct call from $17:$83D3; Direct call from $1D:$8E1D; Direct call from $1E:$81FF; Direct call from $1E:$821F; Direct call from $1E:$84B6; Direct call from $1E:$B3F8; Direct call from $1F:$D1F0	A,X	A,P,X		$C8EC,$FF74
1F	C8E1	UpperFixedEngine_Entry_C8E1	Direct call from $12:$9CD5; Direct call from $12:$A5AC; Direct call from $12:$A5D5; Direct call from $12:$A6CA; Direct call from $12:$AEB5; Direct call from $12:$AEE9; Direct call from $12:$AEFE; Direct call from $12:$AF55; Direct call from $12:$AFCB; Direct call from $1B:$A751; Direct call from $1E:$B2D6		A,P		$C8EC,$FF74
1F	C8EC	UpperFixedEngine_Entry_C8EC	Direct call from $12:$861F; Direct call from $12:$864B; Direct call from $12:$88D7; Direct call from $12:$BC42; Direct call from $12:$BC9A; Direct call from $16:$81B0; Direct call from $16:$90D2; Direct call from $17:$810D; Direct call from $17:$8134; Direct call from $17:$8926; Direct call from $17:$89FA; Direct call from $17:$8B17; Direct call from $17:$8DC4; Direct call from $17:$9CA4; Direct call from $17:$9F07; Direct call from $17:$A050; Direct call from $17:$A099; Direct call from $18:$AD49; Direct call from $1B:$A7FC; Direct call from $1D:$A416; Direct call from $1F:$C8D0; Direct call from $1F:$C8E4; Direct call from $1F:$D233; Direct call from $1F:$F0D3	A,X,Y	A,P,X,Y	$14+X,$4016	$C8F3
1F	C8F3	UpperFixedEngine_Entry_C8F3	Direct call from $1F:$C8EE	A,X,Y	A,P,Y	$14+X,$4016	
1F	C90C	UpperFixedEngine_Entry_C90C	Direct call from $11:$817D; Direct call from $11:$81F7; Direct call from $11:$B686; Direct call from $11:$B68F; Direct call from $11:$BDA2; Direct call from $11:$BDDE; Direct call from $11:$BDE6; Direct call from $12:$8601; Direct call from $12:$97E7; Direct call from $12:$97FE; Direct call from $12:$9823; Direct call from $12:$990D; Direct call from $12:$A36F; Direct call from $12:$A498; Direct call from $12:$A7C7; Direct call from $12:$A848; Direct call from $12:$AF4E; Direct call from $12:$AFB6; Direct call from $12:$B1A3; Direct call from $14:$8314; Direct call from $14:$831F; Direct call from $14:$8358; Direct call from $14:$838A; Direct call from $14:$8392; Direct call from $14:$839A; Direct call from $14:$8401; Direct call from $14:$8439; Direct call from $14:$8444; Direct call from $14:$8967; Direct call from $14:$8BB4; Direct call from $14:$8C09; Direct call from $14:$8C3C; Direct call from $14:$8C46; Direct call from $14:$9085; Direct call from $14:$A4E9; Direct call from $14:$A4F6; Direct call from $14:$A56A; Direct call from $14:$A587; Direct call from $14:$A5AC; Direct call from $14:$A5B6; Direct call from $14:$A8A6; Direct call from $14:$A920; Direct call from $14:$A937; Direct call from $14:$A945; Direct call from $14:$A95D; Direct call from $14:$A970; Direct call from $14:$A988; Direct call from $14:$A99B; Direct call from $14:$A9B7; Direct call from $14:$A9C1; Direct call from $14:$A9CF; Direct call from $14:$A9E6; Direct call from $14:$A9F0; Direct call from $14:$AF0C; Direct call from $16:$8209; Direct call from $17:$86AF; Direct call from $17:$88EF; Direct call from $17:$8D1C; Direct call from $17:$8F20; Direct call from $17:$9448; Direct call from $17:$9C9C; Direct call from $17:$9F16; Direct call from $18:$A183; Direct call from $18:$B234; Direct call from $1B:$921E; Direct call from $1B:$936B; Direct call from $1B:$9E99; Direct call from $1B:$A544; Direct call from $1B:$A573; Direct call from $1B:$AB67; Direct call from $1B:$AC9A; Direct call from $1B:$AD55; Direct call from $1B:$AD5D; Direct call from $1B:$AD68; Direct call from $1B:$AFFC; Direct call from $1B:$B562; Direct call from $1B:$B591; Direct call from $1B:$B632; Direct call from $1B:$B637; Direct call from $1B:$B63C; Direct call from $1B:$B641; Direct call from $1B:$B646; Direct call from $1B:$B64B; Direct call from $1C:$ADF9; Direct call from $1C:$B380; Direct call from $1C:$B391; Direct call from $1C:$B412; Direct call from $1C:$B7B1; Direct call from $1C:$BBED; Direct call from $1C:$BC01; Direct call from $1C:$BEE5; Direct call from $1D:$94A2; Direct call from $1D:$94EB; Direct call from $1D:$9525; Direct call from $1D:$9597; Direct call from $1D:$9DFA; Direct call from $1D:$9E0E; Direct call from $1D:$A0DE; Direct call from $1D:$AD83; Direct call from $1D:$B9AF; Direct call from $1E:$85FC; Direct call from $1E:$8C6C; Direct call from $1E:$8D3E; Direct call from $1E:$BA60; Direct call from $1E:$BA69; Direct call from $1E:$BA91; Direct call from $1E:$BAC8; Direct call from $1F:$C5D1; Direct call from $1F:$F1C1	X	P,X		$FF74
1F	C913	UpperFixedEngine_Entry_C913	Direct call from $1F:$FF82	A,X,Y	A,P,X,Y		$C91F
1F	C91F	UpperFixedEngine_Entry_C91F	Direct call from $1F:$C917	A,X	A,P,X	$0513	$C94E
1F	C94E	UpperFixedEngine_Entry_C94E	Direct call from $1F:$C934; Direct call from $1F:$C93A	A,X,Y	A,P,X,Y	$0200+X,$0200+Y,$10	
1F	C983	UpperFixedEngine_Entry_C983	Direct call from $1F:$C968	A,X	A,P,X	$6CAD+X	
1F	C9ED	UpperFixedEngine_Entry_C9ED	Direct call from $1B:$ACBC		P		$CA21,$CB98,$CBB4,$D542,$E06E
1F	CA21	UpperFixedEngine_Entry_CA21	Direct call from $1F:$C9F3	A,X	A,P,X	$052F	$CA41,$CB1E,$CB71,$CBF8
1F	CA41	UpperFixedEngine_Entry_CA41	Direct call from $1F:$CA30	A,X,Y	A,P,X,Y	$0529,$058E,$058F,$0597,$14,$14+X,$4016,$56,$70E0+X	$C8F3,$D241,$DB18
1F	CB1E	UpperFixedEngine_Entry_CB1E	Direct call from $1F:$CA33	A,X	A,P,X		$CBBE,$CBCA,$CBD6,$CBE4
1F	CB71	UpperFixedEngine_Entry_CB71	Direct call from $1F:$CA39	A	A,P	$0539	
1F	CB98	UpperFixedEngine_Entry_CB98	Direct call from $1F:$C9F0	A,X	A,P,X	$0529,$052E,$4016	
1F	CBB4	UpperFixedEngine_Entry_CBB4	Direct call from $1D:$9612; Direct call from $1E:$853D; Direct call from $1E:$9D96; Direct call from $1F:$C9ED	A	A,P	$0526	
1F	CBBE	UpperFixedEngine_Entry_CBBE	Direct call from $1F:$CB46; Direct call from $1F:$CB4D; Direct call from $1F:$CB5D; Direct call from $1F:$CB64	A	A,P	$3D	$CC88,$CD85
1F	CBCA	UpperFixedEngine_Entry_CBCA	Direct call from $1F:$CB3D; Direct call from $1F:$CB50; Direct call from $1F:$CB5A; Direct call from $1F:$CB6D	A	A,P	$3D	$CC88,$CD85
1F	CBD6	UpperFixedEngine_Entry_CBD6	Direct call from $1F:$CB40; Direct call from $1F:$CB4A; Direct call from $1F:$CB60; Direct call from $1F:$CB6A	A	A,P	$3D	$CC88,$CD85
1F	CBE4	UpperFixedEngine_Entry_CBE4	Direct call from $1F:$CB43; Direct call from $1F:$CB53; Direct call from $1F:$CB57; Direct call from $1F:$CB67	A	A,P	$3D	$CC88,$CD85
1F	CBF8	UpperFixedEngine_Entry_CBF8	Direct call from $1F:$CA36	A,X	A,P,X,Y	$0529,$0539	$C8CC,$D1FD,$D251
1F	CC88	UpperFixedEngine_Entry_CC88	Direct call from $1F:$CBF1	A	A,P	$0528,$3E	$C007,$CC91,$CDDC,$CF91
1F	CC91	UpperFixedEngine_Entry_CC91	Direct call from $1F:$CC8B	A,X,Y	A,P,X,Y	$0201+X,$0202+X,$0205+X,$0206+X,$0209+X,$020A+X,$020D+X,$020E+X,$054E,$054F,$42+X,$43+X,$6195+X,$6196+X,$6F60,$6F60+X,$6F66+Y,$6F67+Y,$6F68+Y,$6F80,$6F80+X,$6F86+Y,$6F87+Y,$6F88+Y,$7000+X	$C78C,$CD0F,$CD52,$CD78,$D16F,$D7FC,$D864,$D876
1F	CD0F	UpperFixedEngine_Entry_CD0F	Direct call from $1F:$CCE6	A,X,Y	A,P,X,Y	$6FA7+X,$EC+X	$CD52,$D7FC
1F	CD52	UpperFixedEngine_Entry_CD52	Direct call from $1F:$CD4E	A,X	A,P,X	$6FE9	
1F	CD78	UpperFixedEngine_Entry_CD78	Direct call from $1F:$CCD5; Direct call from $1F:$CCDD; Direct call from $1F:$CCE1	A,Y	A,P	$7006+Y	
1F	CD85	UpperFixedEngine_Entry_CD85	Direct call from $1F:$CBC2; Direct call from $1F:$CBCE; Direct call from $1F:$CBDC; Direct call from $1F:$CBEA	A,Y	A,P,X,Y	$0539	$D1FD
1F	CDDC	UpperFixedEngine_Entry_CDDC	Direct call from $1F:$CDD8	A	A,P	$0516,$628C,$628D,$62ED	
1F	CF91	UpperFixedEngine_Entry_CF91	Direct call from $1F:$CC88	A,X,Y	A,P,X,Y	$0515,$0527,$059E,$54,$7000,$7000+X	$D16F,$D1C9,$D251,$D3E6,$D7FC
1F	D16F	UpperFixedEngine_Entry_D16F	Direct call from $1F:$CC91; Direct call from $1F:$CFA5	A,X,Y	A,P,X,Y	$52,$52+X,$53,$57,$58	
1F	D1C9	UpperFixedEngine_Entry_D1C9	Direct call from $1F:$D00C; Direct call from $1F:$D0B9	A	A,P	$7140,$7141,$7142,$7143	
1F	D1ED	UpperFixedEngine_Entry_D1ED	Direct call from $18:$A0F3	A	A,P	$0539	$C8CC,$D1FD
1F	D1F3	UpperFixedEngine_Entry_D1F3	Direct call from $12:$97A9; Direct call from $15:$ABC0; Direct call from $1B:$AFF7; Direct call from $1C:$AFAF; Direct call from $1C:$B185; Direct call from $1C:$B954; Direct call from $1D:$A045; Direct call from $1D:$A08F; Direct call from $1D:$A2E9; Direct call from $1D:$A4A3; Direct call from $1D:$A4FF; Direct call from $1D:$A5BE; Direct call from $1D:$A5FA; Direct call from $1D:$A8F2; Direct call from $1D:$A901; Direct call from $1D:$A94E; Direct call from $1D:$AAAE; Direct call from $1D:$AAEC; Direct call from $1D:$AB92; Direct call from $1D:$AB98; Direct call from $1D:$ADD1; Direct call from $1D:$ADFC; Direct call from $1D:$B5CD; Direct call from $1E:$8352; Direct call from $1E:$AD8D; Direct call from $1E:$ADA4; Direct call from $1E:$B00B; Direct call from $1E:$B0AD; Direct call from $1E:$B2D9; Direct call from $1E:$B32D; Direct call from $1E:$BA17	A	A,P	$0539	
1F	D1FD	UpperFixedEngine_Entry_D1FD	Direct call from $1F:$CDB9; Direct call from $1F:$D1ED; Direct call from $1F:$D207	A	P		
1F	D20A	UpperFixedEngine_Entry_D20A	Direct call from $1C:$AFC0; Direct call from $1C:$B036; Direct call from $1C:$BB32; Direct call from $1C:$BC26; Direct call from $1C:$BCE6; Direct call from $1C:$BE16; Direct call from $1D:$9B01; Direct call from $1D:$A02E; Direct call from $1D:$A252; Direct call from $1D:$A5F4; Direct call from $1D:$A71C; Direct call from $1D:$AA15; Direct call from $1D:$ACC0; Direct call from $1D:$AF48; Direct call from $1D:$B084; Direct call from $1D:$B0EE; Direct call from $1D:$B161; Direct call from $1D:$B1C9; Direct call from $1D:$B2C5; Direct call from $1D:$B3E3; Direct call from $1E:$94D3; Direct call from $1E:$94F8; Direct call from $1E:$9518; Direct call from $1E:$955B; Direct call from $1E:$B121	A	A,P	$0539	$D218
1F	D210	UpperFixedEngine_Entry_D210	Direct call from $15:$9DFF; Direct call from $15:$9E56; Direct call from $15:$A68B; Direct call from $15:$BF39; Direct call from $17:$884D; Direct call from $1C:$B182; Direct call from $1C:$BDEE; Direct call from $1D:$A5CA	A	A,P	$00	$D230
1F	D214	UpperFixedEngine_Entry_D214	Direct call from $15:$A0AB; Direct call from $15:$A0F3; Direct call from $15:$A0F9; Direct call from $15:$AA74; Direct call from $15:$AAEF; Direct call from $15:$ABBD; Direct call from $15:$AFB4; Direct call from $15:$AFF0; Direct call from $15:$B0D1; Direct call from $18:$AA4E; Direct call from $1D:$A08C; Direct call from $1D:$A4FC; Direct call from $1D:$A738; Direct call from $1D:$AAE9; Direct call from $1D:$B59A	A	A,P	$00	$D230
1F	D218	UpperFixedEngine_Entry_D218	Direct call from $12:$B1E1; Direct call from $12:$B2D6; Direct call from $12:$B39F; Direct call from $15:$990D; Direct call from $15:$A20C; Direct call from $15:$B0DA; Direct call from $15:$BEF9; Direct call from $18:$AA02; Direct call from $1B:$A745; Direct call from $1B:$ABE0; Direct call from $1C:$AFAC; Direct call from $1C:$AFF4; Direct call from $1C:$B11D; Direct call from $1C:$BAF5; Direct call from $1C:$BB45; Direct call from $1D:$A0BA; Direct call from $1D:$A8DC; Direct call from $1D:$A8EF; Direct call from $1D:$A94B; Direct call from $1D:$A9EB; Direct call from $1D:$AAAB; Direct call from $1D:$AB11; Direct call from $1D:$AB8F; Direct call from $1D:$ABB6; Direct call from $1D:$AFAA; Direct call from $1D:$B043; Direct call from $1F:$D20A; Pointer $15:$85C4 (Command $00 callback operand parsed from a pointer-delimited effect script)	A	A,P	$00	$D230
1F	D230	UpperFixedEngine_Entry_D230	Direct call from $1F:$D21C; Direct call from $1F:$D226		A,P		$C8EC,$FF74
1F	D241	UpperFixedEngine_Entry_D241	Direct call from $1F:$CA5C	A,X,Y	A,P,X,Y	$0529,$14,$14+X,$4016	$C8F3
1F	D251	UpperFixedEngine_Entry_D251	Direct call from $16:$8DF8; Direct call from $1E:$BADE; Direct call from $1F:$CC39; Direct call from $1F:$CFB3; Direct call from $1F:$D4DD	A	A,P	$04	$D266,$FF91
1F	D266	UpperFixedEngine_Entry_D266	Direct call from $1F:$D25B	X,Y	P	$00,$01	$D2B7,$D2E9,$D333,$D523
1F	D2B7	UpperFixedEngine_Entry_D2B7	Direct call from $1F:$D26A	A,X,Y	A,P,X,Y	$49,$4A	
1F	D2E9	UpperFixedEngine_Entry_D2E9	Direct call from $1F:$D26D	A,X,Y	A,P,X,Y	$02,$49,$4A	
1F	D333	UpperFixedEngine_Entry_D333	Direct call from $1F:$D270	A,Y	A,P,Y	$02,$03	$D38B
1F	D38B	UpperFixedEngine_Entry_D38B	Direct call from $1F:$D386	A,X,Y	A,P,X,Y	$02,$03	
1F	D3E6	UpperFixedEngine_Entry_D3E6	Direct call from $16:$8E01; Direct call from $1C:$98A3; Direct call from $1C:$9F4B; Direct call from $1C:$AD27; Direct call from $1D:$991A; Direct call from $1D:$A988; Direct call from $1D:$AC21; Direct call from $1E:$80CA; Direct call from $1E:$83E0; Direct call from $1E:$87A6; Direct call from $1E:$8F1C; Direct call from $1E:$8F35; Direct call from $1E:$8F63; Direct call from $1E:$90C0; Direct call from $1E:$A607; Direct call from $1E:$AAEE; Direct call from $1E:$B88A; Direct call from $1E:$B8B7; Direct call from $1E:$BA1E; Direct call from $1F:$D084; Direct call from $1F:$D699; Direct call from $1F:$DBEA	A,X,Y	A,P,X,Y	$00,$01	$C81D,$C827,$D459
